TimeGenerated,EventTime,Computer,HostName,HostIP,Facility,SeverityLevel,ProcessName,ProcessID,SyslogMessage,CollectorHostName,Type
2026-04-29T02:25:20Z,2026-04-29T02:25:20Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,cron,info,systemd,12812,Started Daily apt download activities.,syslog-collector-01,Syslog
2026-04-29T02:25:46Z,2026-04-29T02:25:46Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,auth,warning,CRON,43030,(postgres) CMD (/usr/lib/sysstat/sa1 1 1),syslog-collector-01,Syslog
2026-04-29T02:26:04Z,2026-04-29T02:26:04Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,user,info,CRON,26157,(www-data) CMD (test -x /usr/sbin/anacron || (cd / && run-parts --report /etc/cron.daily)),syslog-collector-01,Syslog
2026-04-29T02:26:23Z,2026-04-29T02:26:23Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,daemon,info,CRON,5666,(www-data) CMD (test -x /usr/sbin/anacron || (cd / && run-parts --report /etc/cron.daily)),syslog-collector-01,Syslog
2026-04-29T02:26:27Z,2026-04-29T02:26:27Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,auth,warning,CRON,42615,(postgres) CMD (test -x /usr/sbin/anacron || (cd / && run-parts --report /etc/cron.daily)),syslog-collector-01,Syslog
2026-04-29T02:26:35Z,2026-04-29T02:26:35Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,auth,info,systemd,18719,Started Session 4339 of user postgres.,syslog-collector-01,Syslog
2026-04-29T02:27:10Z,2026-04-29T02:27:10Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,kern,notice,systemd,59513,Stopped Session 6287 of user postgres.,syslog-collector-01,Syslog
2026-04-29T02:27:48Z,2026-04-29T02:27:48Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,auth,info,sudo,7864,www-data : TTY=pts/0 ; PWD=/home/www-data ; USER=root ; COMMAND=/bin/systemctl status nginx,syslog-collector-01,Syslog
2026-04-29T02:28:04Z,2026-04-29T02:28:04Z,SVR-WEB-LX-01,SVR-WEB-LX-01,10.0.30.10,cron,info,kernel,53366,[UFW BLOCK] IN=eth0 OUT= MAC=... SRC=10.225.1.127 DST=10.0.20.20 LEN=60 PROTO=TCP SPT=61611 DPT=22,syslog-collector-01,Syslog
2026-04-29T02:28:06Z,2026-04-29T02:28:06Z,SVR-WEB-LX-01,SVR-WEB-LX-01,10.0.30.10,daemon,info,kernel,7537,[UFW BLOCK] IN=eth0 OUT= MAC=... SRC=172.23.138.149 DST=10.0.20.20 LEN=60 PROTO=TCP SPT=39772 DPT=22,syslog-collector-01,Syslog
2026-04-29T02:28:31Z,2026-04-29T02:28:31Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,daemon,warning,snapd,27372,Started snap.snapd.service.,syslog-collector-01,Syslog
2026-04-29T02:28:35Z,2026-04-29T02:28:35Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,auth,warning,CRON,37508,(ubuntu) CMD (/etc/munin/plugins/check-disk-515 > /dev/null 2>&1),syslog-collector-01,Syslog
2026-04-29T02:28:50Z,2026-04-29T02:28:50Z,SVR-WEB-LX-01,SVR-WEB-LX-01,10.0.30.10,cron,info,CRON,7849,(deploy) CMD (/etc/munin/plugins/check-disk-777 > /dev/null 2>&1),syslog-collector-01,Syslog
2026-04-29T02:28:59Z,2026-04-29T02:28:59Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,daemon,notice,systemd,60004,Started Session 9415 of user www-data.,syslog-collector-01,Syslog
2026-04-29T02:29:07Z,2026-04-29T02:29:07Z,SVR-WEB-LX-01,SVR-WEB-LX-01,10.0.30.10,auth,notice,sshd-session,1450,Connection closed by 172.30.170.225 port 45843 [preauth],syslog-collector-01,Syslog
2026-04-29T02:29:15Z,2026-04-29T02:29:15Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,daemon,notice,sshd-session,42775,pam_unix(sshd:session): session closed for user deploy,syslog-collector-01,Syslog
2026-04-29T02:29:29Z,2026-04-29T02:29:29Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,kern,info,sshd-session,27827,pam_unix(sshd:session): session closed for user backup,syslog-collector-01,Syslog
2026-04-29T02:30:21Z,2026-04-29T02:30:21Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,kern,info,CRON,53203,(root) CMD (/usr/lib/sysstat/sa1 1 1),syslog-collector-01,Syslog
2026-04-29T02:30:26Z,2026-04-29T02:30:26Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,kern,notice,CRON,22355,(root) CMD (/usr/lib/sysstat/sa1 1 1),syslog-collector-01,Syslog
2026-04-29T02:30:31Z,2026-04-29T02:30:31Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,daemon,notice,kernel,15445,[UFW BLOCK] IN=eth0 OUT= MAC=... SRC=172.21.84.105 DST=10.0.20.20 LEN=60 PROTO=TCP SPT=3504 DPT=22,syslog-collector-01,Syslog
2026-04-29T02:30:57Z,2026-04-29T02:30:57Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,auth,notice,CRON,47576,(deploy) CMD (test -x /usr/sbin/anacron || (cd / && run-parts --report /etc/cron.daily)),syslog-collector-01,Syslog
2026-04-29T02:31:11Z,2026-04-29T02:31:11Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,auth,info,sshd-session,47009,pam_unix(sshd:session): session closed for user jenkins,syslog-collector-01,Syslog
2026-04-29T02:31:55Z,2026-04-29T02:31:55Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,daemon,warning,apt,65338,"Upgrading: openssl, libssl3",syslog-collector-01,Syslog
2026-04-29T02:32:13Z,2026-04-29T02:32:13Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,auth,info,CRON,5421,(postgres) CMD (test -x /usr/sbin/anacron || (cd / && run-parts --report /etc/cron.daily)),syslog-collector-01,Syslog
2026-04-29T02:33:12Z,2026-04-29T02:33:12Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,cron,info,sshd-session,29405,pam_unix(sshd:session): session closed for user www-data,syslog-collector-01,Syslog
2026-04-29T02:33:13Z,2026-04-29T02:33:13Z,SVR-WEB-LX-01,SVR-WEB-LX-01,10.0.30.10,mail,info,systemd,7417,Started Session 4084 of user jenkins.,syslog-collector-01,Syslog
2026-04-29T02:33:33Z,2026-04-29T02:33:33Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,cron,err,dbus-daemon,3108,[system] Successfully activated service 'org.freedesktop.systemd1',syslog-collector-01,Syslog
2026-04-29T02:34:00Z,2026-04-29T02:34:00Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,cron,err,systemd,21958,Reloading.,syslog-collector-01,Syslog
2026-04-29T02:34:28Z,2026-04-29T02:34:28Z,SVR-WEB-LX-01,SVR-WEB-LX-01,10.0.30.10,kern,warning,CRON,23861,(root) CMD (/usr/lib/sysstat/sa1 1 1),syslog-collector-01,Syslog
2026-04-29T02:34:36Z,2026-04-29T02:34:36Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,cron,info,systemd,37016,Started Daily apt download activities.,syslog-collector-01,Syslog
2026-04-29T02:35:16Z,2026-04-29T02:35:16Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,auth,notice,CRON,25477,(backup) CMD (/etc/munin/plugins/check-disk-9520 > /dev/null 2>&1),syslog-collector-01,Syslog
2026-04-29T02:35:29Z,2026-04-29T02:35:29Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,auth,info,systemd,8304,Stopped Session 5669 of user deploy.,syslog-collector-01,Syslog
2026-04-29T02:35:44Z,2026-04-29T02:35:44Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,auth,info,sshd-session,4571,pam_unix(sshd:session): session opened for user backup by (uid=0),syslog-collector-01,Syslog
2026-04-29T02:35:57Z,2026-04-29T02:35:57Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,auth,info,snapd,62105,Started snap.snapd.service.,syslog-collector-01,Syslog
2026-04-29T02:36:00Z,2026-04-29T02:36:00Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,mail,err,CRON,64362,(jenkins) CMD (test -x /usr/sbin/anacron || (cd / && run-parts --report /etc/cron.daily)),syslog-collector-01,Syslog
2026-04-29T02:36:18Z,2026-04-29T02:36:18Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,auth,info,kernel,27749,"audit: type=1400 audit(8226.8226:8226): apparmor=""DENIED"" operation=""open"" profile=""/usr/sbin/cupsd""",syslog-collector-01,Syslog
2026-04-29T02:36:43Z,2026-04-29T02:36:43Z,SVR-WEB-LX-01,SVR-WEB-LX-01,10.0.30.10,daemon,warning,CRON,48091,(backup) CMD (test -x /usr/sbin/anacron || (cd / && run-parts --report /etc/cron.daily)),syslog-collector-01,Syslog
2026-04-29T02:37:34Z,2026-04-29T02:37:34Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,user,err,CRON,59352,(www-data) CMD (/etc/munin/plugins/check-disk-4563 > /dev/null 2>&1),syslog-collector-01,Syslog
2026-04-29T02:37:35Z,2026-04-29T02:37:35Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,auth,warning,dbus-daemon,43336,[system] Successfully activated service 'org.freedesktop.systemd1',syslog-collector-01,Syslog
2026-04-29T02:38:14Z,2026-04-29T02:38:14Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,auth,info,sshd-session,57713,Connection closed by 10.167.173.227 port 45617 [preauth],syslog-collector-01,Syslog
2026-04-29T02:38:18Z,2026-04-29T02:38:18Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,daemon,info,systemd,12022,Started Daily apt download activities.,syslog-collector-01,Syslog
2026-04-29T02:38:51Z,2026-04-29T02:38:51Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,cron,info,systemd,6326,Started Session 766 of user backup.,syslog-collector-01,Syslog
2026-04-29T02:38:53Z,2026-04-29T02:38:53Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,cron,info,sshd-session,18869,Connection closed by 10.15.238.148 port 28531 [preauth],syslog-collector-01,Syslog
2026-04-29T02:39:53Z,2026-04-29T02:39:53Z,SVR-WEB-LX-01,SVR-WEB-LX-01,10.0.30.10,auth,warning,kernel,21211,"audit: type=1400 audit(2202.2202:2202): apparmor=""DENIED"" operation=""open"" profile=""/usr/sbin/cupsd""",syslog-collector-01,Syslog
2026-04-29T02:40:29Z,2026-04-29T02:40:29Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,kern,info,CRON,65233,(root) CMD (/etc/munin/plugins/check-disk-3311 > /dev/null 2>&1),syslog-collector-01,Syslog
2026-04-29T02:40:32Z,2026-04-29T02:40:32Z,SVR-WEB-LX-01,SVR-WEB-LX-01,10.0.30.10,cron,info,CRON,2518,(www-data) CMD (/usr/lib/sysstat/sa1 1 1),syslog-collector-01,Syslog
2026-04-29T02:40:48Z,2026-04-29T02:40:48Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,auth,info,sshd-session,37245,pam_unix(sshd:session): session opened for user root by (uid=0),syslog-collector-01,Syslog
2026-04-29T02:41:48Z,2026-04-29T02:41:48Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,auth,notice,systemd,9877,Stopped Session 3189 of user jenkins.,syslog-collector-01,Syslog
2026-04-29T02:42:11Z,2026-04-29T02:42:11Z,SVR-WEB-LX-01,SVR-WEB-LX-01,10.0.30.10,auth,warning,apt,63916,Started Daily apt download activities.,syslog-collector-01,Syslog
2026-04-29T02:43:13Z,2026-04-29T02:43:13Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,auth,info,kernel,3090,"audit: type=1400 audit(1489.1489:1489): apparmor=""DENIED"" operation=""open"" profile=""/usr/sbin/cupsd""",syslog-collector-01,Syslog
2026-04-29T02:44:10Z,2026-04-29T02:44:10Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,kern,notice,systemd,15256,Reloading.,syslog-collector-01,Syslog
2026-04-29T02:44:12Z,2026-04-29T02:44:12Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,cron,info,CRON,13554,(backup) CMD (/etc/munin/plugins/check-disk-5264 > /dev/null 2>&1),syslog-collector-01,Syslog
2026-04-29T02:45:02Z,2026-04-29T02:45:02Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,daemon,info,sudo,40625,postgres : TTY=pts/0 ; PWD=/home/postgres ; USER=root ; COMMAND=/bin/systemctl status nginx,syslog-collector-01,Syslog
2026-04-29T02:45:17Z,2026-04-29T02:45:17Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,auth,info,sshd-session,14462,Connection closed by 10.254.196.120 port 34696 [preauth],syslog-collector-01,Syslog
2026-04-29T02:45:23Z,2026-04-29T02:45:23Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,user,info,systemd,6131,Started Session 8254 of user backup.,syslog-collector-01,Syslog
2026-04-29T02:45:43Z,2026-04-29T02:45:43Z,SVR-WEB-LX-01,SVR-WEB-LX-01,10.0.30.10,daemon,info,apt,39692,Started Daily apt download activities.,syslog-collector-01,Syslog
2026-04-29T02:45:43Z,2026-04-29T02:45:43Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,daemon,info,kernel,10841,"audit: type=1400 audit(4263.4263:4263): apparmor=""DENIED"" operation=""open"" profile=""/usr/sbin/cupsd""",syslog-collector-01,Syslog
2026-04-29T02:45:52Z,2026-04-29T02:45:52Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,kern,info,systemd,8492,Stopped Session 6041 of user root.,syslog-collector-01,Syslog
2026-04-29T02:46:06Z,2026-04-29T02:46:06Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,cron,notice,sudo,44834,root : TTY=pts/0 ; PWD=/home/root ; USER=root ; COMMAND=/usr/bin/apt update,syslog-collector-01,Syslog
2026-04-29T02:46:22Z,2026-04-29T02:46:22Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,kern,info,CRON,53320,(jenkins) CMD (/etc/munin/plugins/check-disk-6379 > /dev/null 2>&1),syslog-collector-01,Syslog
2026-04-29T02:46:31Z,2026-04-29T02:46:31Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,cron,warning,sshd-session,14879,pam_unix(sshd:session): session opened for user postgres by (uid=0),syslog-collector-01,Syslog
2026-04-29T02:46:41Z,2026-04-29T02:46:41Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,daemon,info,sshd-session,65265,Accepted publickey for postgres from 10.246.176.231 port 15298 ssh2: RSA SHA256:42a0eae7,syslog-collector-01,Syslog
2026-04-29T02:47:36Z,2026-04-29T02:47:36Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,auth,warning,sshd-session,41488,pam_unix(sshd:session): session closed for user root,syslog-collector-01,Syslog
2026-04-29T02:47:52Z,2026-04-29T02:47:52Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,auth,info,CRON,51549,(www-data) CMD (/usr/lib/sysstat/sa1 1 1),syslog-collector-01,Syslog
2026-04-29T02:48:43Z,2026-04-29T02:48:43Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,auth,info,systemd,26121,Started Daily apt download activities.,syslog-collector-01,Syslog
2026-04-29T02:49:22Z,2026-04-29T02:49:22Z,SVR-WEB-LX-01,SVR-WEB-LX-01,10.0.30.10,kern,info,systemd,59493,Reloading.,syslog-collector-01,Syslog
2026-04-29T02:49:43Z,2026-04-29T02:49:43Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,cron,err,CRON,63567,(postgres) CMD (test -x /usr/sbin/anacron || (cd / && run-parts --report /etc/cron.daily)),syslog-collector-01,Syslog
2026-04-29T02:49:51Z,2026-04-29T02:49:51Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,kern,info,sudo,32215,www-data : TTY=pts/0 ; PWD=/home/www-data ; USER=root ; COMMAND=/usr/bin/apt update,syslog-collector-01,Syslog
2026-04-29T02:49:55Z,2026-04-29T02:49:55Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,user,err,sudo,27648,backup : TTY=pts/0 ; PWD=/home/backup ; USER=root ; COMMAND=/usr/bin/apt update,syslog-collector-01,Syslog
2026-04-29T02:49:56Z,2026-04-29T02:49:56Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,user,notice,apt,21913,Started Daily apt download activities.,syslog-collector-01,Syslog
2026-04-29T02:49:57Z,2026-04-29T02:49:57Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,daemon,notice,systemd,15332,Started Session 2914 of user root.,syslog-collector-01,Syslog
2026-04-29T02:50:19Z,2026-04-29T02:50:19Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,cron,notice,CRON,52661,(postgres) CMD (test -x /usr/sbin/anacron || (cd / && run-parts --report /etc/cron.daily)),syslog-collector-01,Syslog
2026-04-29T02:50:21Z,2026-04-29T02:50:21Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,auth,info,kernel,8277,[UFW BLOCK] IN=eth0 OUT= MAC=... SRC=192.168.230.212 DST=10.0.20.20 LEN=60 PROTO=TCP SPT=54796 DPT=22,syslog-collector-01,Syslog
2026-04-29T02:50:30Z,2026-04-29T02:50:30Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,kern,notice,CRON,39673,(ubuntu) CMD (/usr/lib/sysstat/sa1 1 1),syslog-collector-01,Syslog
2026-04-29T02:50:36Z,2026-04-29T02:50:36Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,auth,info,CRON,6673,(ubuntu) CMD (test -x /usr/sbin/anacron || (cd / && run-parts --report /etc/cron.daily)),syslog-collector-01,Syslog
2026-04-29T02:51:21Z,2026-04-29T02:51:21Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,cron,debug,CRON,29963,(ubuntu) CMD (/usr/lib/sysstat/sa1 1 1),syslog-collector-01,Syslog
2026-04-29T02:51:28Z,2026-04-29T02:51:28Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,daemon,notice,apt,54146,Finished apt-daily.service.,syslog-collector-01,Syslog
2026-04-29T02:51:35Z,2026-04-29T02:51:35Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,auth,info,systemd-resolved,47606,DNSSEC validation failed for question example.com IN A: signature-expired,syslog-collector-01,Syslog
2026-04-29T02:51:42Z,2026-04-29T02:51:42Z,SVR-WEB-LX-01,SVR-WEB-LX-01,10.0.30.10,auth,info,CRON,948,(www-data) CMD (/usr/lib/sysstat/sa1 1 1),syslog-collector-01,Syslog
2026-04-29T02:52:33Z,2026-04-29T02:52:33Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,daemon,info,sshd-session,6964,Accepted publickey for ubuntu from 172.22.184.31 port 41467 ssh2: RSA SHA256:7959207c,syslog-collector-01,Syslog
2026-04-29T02:52:36Z,2026-04-29T02:52:36Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,auth,info,sshd-session,24746,pam_unix(sshd:session): session closed for user www-data,syslog-collector-01,Syslog
2026-04-29T02:53:22Z,2026-04-29T02:53:22Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,cron,err,dbus-daemon,64276,[system] Successfully activated service 'org.freedesktop.systemd1',syslog-collector-01,Syslog
2026-04-29T02:53:33Z,2026-04-29T02:53:33Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,auth,warning,sshd-session,35180,pam_unix(sshd:session): session opened for user ubuntu by (uid=0),syslog-collector-01,Syslog
2026-04-29T02:54:01Z,2026-04-29T02:54:01Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,cron,warning,systemd,1634,Stopped Session 2884 of user www-data.,syslog-collector-01,Syslog
2026-04-29T02:54:04Z,2026-04-29T02:54:04Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,cron,info,CRON,35006,(www-data) CMD (/usr/lib/sysstat/sa1 1 1),syslog-collector-01,Syslog
2026-04-29T02:54:35Z,2026-04-29T02:54:35Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,auth,info,sudo,37362,ubuntu : TTY=pts/0 ; PWD=/home/ubuntu ; USER=root ; COMMAND=/usr/bin/apt update,syslog-collector-01,Syslog
2026-04-29T02:54:36Z,2026-04-29T02:54:36Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,cron,warning,sshd-session,21274,Accepted publickey for deploy from 10.143.154.130 port 60500 ssh2: RSA SHA256:658f004e,syslog-collector-01,Syslog
2026-04-29T02:54:38Z,2026-04-29T02:54:38Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,auth,notice,systemd,29370,Started Session 1599 of user root.,syslog-collector-01,Syslog
2026-04-29T02:54:43Z,2026-04-29T02:54:43Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,cron,warning,snapd,34222,Connection from 10.90.182.225 closed,syslog-collector-01,Syslog
2026-04-29T02:54:59Z,2026-04-29T02:54:59Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,auth,notice,apt,58284,Finished apt-daily.service.,syslog-collector-01,Syslog
2026-04-29T02:55:12Z,2026-04-29T02:55:12Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,daemon,warning,snapd,22681,Started snap.snapd.service.,syslog-collector-01,Syslog
2026-04-29T02:55:40Z,2026-04-29T02:55:40Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,daemon,info,sshd-session,3478,Accepted publickey for jenkins from 10.176.71.43 port 27952 ssh2: RSA SHA256:e1c96902,syslog-collector-01,Syslog
2026-04-29T02:55:41Z,2026-04-29T02:55:41Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,auth,debug,sshd-session,13570,pam_unix(sshd:session): session closed for user www-data,syslog-collector-01,Syslog
2026-04-29T02:56:10Z,2026-04-29T02:56:10Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,cron,warning,sshd-session,5845,Connection closed by 10.2.22.156 port 26978 [preauth],syslog-collector-01,Syslog
2026-04-29T02:56:20Z,2026-04-29T02:56:20Z,SVR-WEB-LX-01,SVR-WEB-LX-01,10.0.30.10,auth,info,CRON,12841,(backup) CMD (/etc/munin/plugins/check-disk-2936 > /dev/null 2>&1),syslog-collector-01,Syslog
2026-04-29T02:56:52Z,2026-04-29T02:56:52Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,kern,warning,CRON,13906,(backup) CMD (/usr/lib/sysstat/sa1 1 1),syslog-collector-01,Syslog
2026-04-29T02:57:22Z,2026-04-29T02:57:22Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,auth,info,sudo,11162,postgres : TTY=pts/0 ; PWD=/home/postgres ; USER=root ; COMMAND=/bin/systemctl status nginx,syslog-collector-01,Syslog
2026-04-29T02:57:42Z,2026-04-29T02:57:42Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,daemon,notice,apt,7036,Started Daily apt download activities.,syslog-collector-01,Syslog
2026-04-29T02:57:44Z,2026-04-29T02:57:44Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,cron,info,sudo,63705,jenkins : TTY=pts/0 ; PWD=/home/jenkins ; USER=root ; COMMAND=/bin/systemctl status nginx,syslog-collector-01,Syslog
2026-04-29T02:58:54Z,2026-04-29T02:58:54Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,cron,warning,dbus-daemon,15430,[system] Successfully activated service 'org.freedesktop.systemd1',syslog-collector-01,Syslog
2026-04-29T02:58:56Z,2026-04-29T02:58:56Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,kern,info,sshd-session,13099,pam_unix(sshd:session): session closed for user backup,syslog-collector-01,Syslog
2026-04-29T02:59:06Z,2026-04-29T02:59:06Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,daemon,info,kernel,23511,TCP: request_sock_TCP: Possible SYN flooding on port 80. Sending cookies.,syslog-collector-01,Syslog
2026-04-29T02:59:25Z,2026-04-29T02:59:25Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,cron,err,apt,47347,Finished apt-daily.service.,syslog-collector-01,Syslog
2026-04-29T02:59:32Z,2026-04-29T02:59:32Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,user,notice,CRON,50532,(postgres) CMD (/usr/lib/sysstat/sa1 1 1),syslog-collector-01,Syslog
2026-04-29T02:59:42Z,2026-04-29T02:59:42Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,cron,err,systemd,16014,Stopped Session 9625 of user ubuntu.,syslog-collector-01,Syslog
2026-04-29T02:59:53Z,2026-04-29T02:59:53Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,cron,warning,systemd,34011,Started Session 8937 of user www-data.,syslog-collector-01,Syslog
2026-04-29T03:00:24Z,2026-04-29T03:00:24Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,auth,info,CRON,34835,(postgres) CMD (test -x /usr/sbin/anacron || (cd / && run-parts --report /etc/cron.daily)),syslog-collector-01,Syslog
2026-04-29T03:00:32Z,2026-04-29T03:00:32Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,daemon,info,systemd,38587,Stopped Session 4199 of user www-data.,syslog-collector-01,Syslog
2026-04-29T03:01:29Z,2026-04-29T03:01:29Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,auth,warning,CRON,25074,(root) CMD (/usr/lib/sysstat/sa1 1 1),syslog-collector-01,Syslog
2026-04-29T03:01:35Z,2026-04-29T03:01:35Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,auth,warning,systemd,32029,Started Daily apt download activities.,syslog-collector-01,Syslog
2026-04-29T03:01:45Z,2026-04-29T03:01:45Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,cron,info,sshd-session,27507,Connection closed by 172.18.102.194 port 56244 [preauth],syslog-collector-01,Syslog
2026-04-29T03:01:46Z,2026-04-29T03:01:46Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,cron,info,CRON,5340,(root) CMD (/usr/bin/check.sh),syslog-collector-01,Syslog
2026-04-29T03:02:06Z,2026-04-29T03:02:06Z,SVR-WEB-LX-01,SVR-WEB-LX-01,10.0.30.10,auth,err,apt,11619,"Upgrading: openssl, libssl3",syslog-collector-01,Syslog
2026-04-29T03:02:07Z,2026-04-29T03:02:07Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,daemon,warning,sshd-session,15311,pam_unix(sshd:session): session opened for user deploy by (uid=0),syslog-collector-01,Syslog
2026-04-29T03:02:08Z,2026-04-29T03:02:08Z,SVR-WEB-LX-01,SVR-WEB-LX-01,10.0.30.10,kern,notice,snapd,8242,Started snap.snapd.service.,syslog-collector-01,Syslog
2026-04-29T03:02:11Z,2026-04-29T03:02:11Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,auth,info,systemd,52166,Stopped Session 5132 of user backup.,syslog-collector-01,Syslog
2026-04-29T03:02:30Z,2026-04-29T03:02:30Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,cron,info,CRON,9870,(backup) CMD (/usr/lib/sysstat/sa1 1 1),syslog-collector-01,Syslog
2026-04-29T03:02:44Z,2026-04-29T03:02:44Z,SVR-WEB-LX-01,SVR-WEB-LX-01,10.0.30.10,auth,info,sshd-session,59976,pam_unix(sshd:session): session closed for user backup,syslog-collector-01,Syslog
