TimeGenerated,Computer,EventID,Activity,Account,AccountType,AccountDomain,AccountName,TargetUserName,TargetDomainName,IpAddress,IpPort,LogonType,LogonProcessName,FailureReason,ProcessName,NewProcessName,ParentProcessName,CommandLine,ServiceName,ServiceFileName,EventSourceName,Channel,Type
2026-04-29T07:34:39Z,WS-HR-03,4624,,CORP\kpatel,User,CORP,kpatel,kpatel,CORP,10.145.206.26,61536,3,Kerberos,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:34:39Z,WS-IT-02,4634,,CORP\kpatel,User,CORP,kpatel,kpatel,CORP,,,5,Negotiate,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:34:42Z,WS-DEV-02,4624,,CORP\agarcia,User,CORP,agarcia,agarcia,CORP,10.176.112.28,55629,3,User32,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:34:57Z,WS-MKT-02,4624,,CORP\sthompson,User,CORP,sthompson,sthompson,CORP,10.203.15.57,63983,2,Kerberos,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:34:59Z,WS-MKT-02,4688,,CORP\rmorales,User,CORP,rmorales,rmorales,CORP,,,,,,C:\Windows\System32\EXCEL.EXE,C:\Windows\System32\EXCEL.EXE,C:\Windows\System32\services.exe,"""C:\Windows\System32\EXCEL.EXE""",,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:35:07Z,SVR-WEB-01,4634,,CORP\sthompson,User,CORP,sthompson,sthompson,CORP,,,5,NtLmSsp,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:35:10Z,WS-OPS-01,4624,,CORP\jharris,User,CORP,jharris,jharris,CORP,10.119.174.161,53778,7,Kerberos,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:35:30Z,WS-OPS-01,4624,,CORP\jharris,User,CORP,jharris,jharris,CORP,10.14.4.241,53510,2,Kerberos,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:35:59Z,WS-IT-01,4624,,CORP\bsato,User,CORP,bsato,bsato,CORP,172.29.174.64,65079,5,Kerberos,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:36:11Z,WS-HR-03,4624,,CORP\bsato,User,CORP,bsato,bsato,CORP,10.165.154.151,62785,5,Kerberos,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:36:14Z,WS-DEV-02,4624,,CORP\sthompson,User,CORP,sthompson,sthompson,CORP,172.26.174.166,59645,7,NtLmSsp,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:36:22Z,SVR-WEB-01,4634,,CORP\sthompson,User,CORP,sthompson,sthompson,CORP,,,3,NtLmSsp,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:36:32Z,WS-OPS-02,4625,,CORP\sthompson,User,CORP,sthompson,sthompson,CORP,172.22.168.43,50954,11,NtLmSsp,Unknown user name or bad password.,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:36:35Z,WS-IT-01,4634,,CORP\sthompson,User,CORP,sthompson,sthompson,CORP,,,11,Negotiate,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:36:37Z,SVR-WEB-01,4688,,CORP\kpatel,User,CORP,kpatel,kpatel,CORP,,,,,,C:\Windows\System32\wininit.exe,C:\Windows\System32\wininit.exe,C:\Windows\System32\OneDrive.exe,"""C:\Windows\System32\wininit.exe""",,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:36:46Z,LAP-SALES-03,4624,,CORP\jharris,User,CORP,jharris,jharris,CORP,10.8.155.34,61567,3,Kerberos,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:37:17Z,WS-MKT-02,4625,,CORP\olopez,User,CORP,olopez,olopez,CORP,172.17.83.62,60238,3,NtLmSsp,Unknown user name or bad password.,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:37:30Z,WS-OPS-01,4625,,CORP\sthompson,User,CORP,sthompson,sthompson,CORP,172.28.98.237,55636,3,Kerberos,Unknown user name or bad password.,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:37:31Z,WS-IT-02,4624,,CORP\tnguyen,User,CORP,tnguyen,tnguyen,CORP,10.117.93.191,62674,11,Kerberos,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:37:31Z,SVR-WEB-01,4688,,CORP\rmorales,User,CORP,rmorales,rmorales,CORP,,,,,,C:\Windows\System32\lsass.exe,C:\Windows\System32\lsass.exe,C:\Windows\System32\chrome.exe,"""C:\Windows\System32\lsass.exe""",,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:37:55Z,WS-HR-03,4624,,CORP\agarcia,User,CORP,agarcia,agarcia,CORP,172.31.73.65,52663,2,Kerberos,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:38:11Z,WS-FINANCE-01,4688,,CORP\ehernandez,User,CORP,ehernandez,ehernandez,CORP,,,,,,C:\Windows\System32\OneDrive.exe,C:\Windows\System32\OneDrive.exe,C:\Windows\System32\lsass.exe,"""C:\Windows\System32\OneDrive.exe""",,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:38:18Z,WS-OPS-01,4625,,CORP\ehernandez,User,CORP,ehernandez,ehernandez,CORP,10.178.210.20,59747,3,Negotiate,Unknown user name or bad password.,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:38:27Z,WS-IT-01,4697,,CORP\ehernandez,User,CORP,ehernandez,ehernandez,CORP,,,,,,,,,,svc-e955b9c2,C:\Program Files\svc-e955b9c2\svc-e955b9c2.exe,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:38:27Z,SVR-WEB-01,4624,,CORP\jharris,User,CORP,jharris,jharris,CORP,10.155.45.180,59261,7,NtLmSsp,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:38:36Z,WS-FINANCE-01,4688,,CORP\mwhite,User,CORP,mwhite,mwhite,CORP,,,,,,C:\Windows\System32\msiexec.exe,C:\Windows\System32\msiexec.exe,C:\Windows\System32\msedge.exe,"""C:\Windows\System32\msiexec.exe""",,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:38:43Z,WS-MKT-02,4625,,CORP\agarcia,User,CORP,agarcia,agarcia,CORP,172.25.13.132,51490,3,NtLmSsp,Unknown user name or bad password.,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:38:46Z,WS-IT-02,4688,,CORP\ehernandez,User,CORP,ehernandez,ehernandez,CORP,,,,,,C:\Windows\System32\msedge.exe,C:\Windows\System32\msedge.exe,C:\Windows\System32\firefox.exe,"""C:\Windows\System32\msedge.exe""",,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:39:01Z,WS-IT-01,4634,,CORP\sthompson,User,CORP,sthompson,sthompson,CORP,,,3,User32,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:39:17Z,WS-FINANCE-01,4688,,CORP\kpatel,User,CORP,kpatel,kpatel,CORP,,,,,,C:\Windows\System32\OneDrive.exe,C:\Windows\System32\OneDrive.exe,C:\Windows\System32\chrome.exe,"""C:\Windows\System32\OneDrive.exe""",,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:39:25Z,WS-FINANCE-01,4688,,CORP\mwhite,User,CORP,mwhite,mwhite,CORP,,,,,,C:\Windows\System32\code.exe,C:\Windows\System32\code.exe,C:\Windows\System32\msedge.exe,"""C:\Windows\System32\code.exe""",,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:39:30Z,WS-DEV-02,4624,,CORP\jharris,User,CORP,jharris,jharris,CORP,10.145.235.213,56857,3,Kerberos,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:39:36Z,WS-FINANCE-01,4625,,CORP\sthompson,User,CORP,sthompson,sthompson,CORP,10.26.242.200,57413,5,NtLmSsp,Unknown user name or bad password.,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:39:50Z,WS-IT-01,4634,,CORP\ehernandez,User,CORP,ehernandez,ehernandez,CORP,,,3,NtLmSsp,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:39:56Z,WS-IT-01,4688,,CORP\olopez,User,CORP,olopez,olopez,CORP,,,,,,C:\Windows\System32\csrss.exe,C:\Windows\System32\csrss.exe,C:\Windows\System32\code.exe,"""C:\Windows\System32\csrss.exe""",,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:39:58Z,SVR-DC-01,4624,,CORP\dkim,User,CORP,dkim,dkim,CORP,10.203.52.162,53356,3,Kerberos,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:40:14Z,WS-MKT-01,4688,,CORP\agarcia,User,CORP,agarcia,agarcia,CORP,,,,,,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe,C:\Windows\System32\msiexec.exe,"""C:\Windows\System32\svchost.exe""",,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:40:31Z,WS-MKT-02,4688,,CORP\sthompson,User,CORP,sthompson,sthompson,CORP,,,,,,C:\Windows\System32\msiexec.exe,C:\Windows\System32\msiexec.exe,C:\Windows\System32\wininit.exe,"""C:\Windows\System32\msiexec.exe""",,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:40:34Z,WS-HR-03,4672,,CORP\bsato,Admin,CORP,bsato,bsato,CORP,,,,,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:40:34Z,SVR-DC-01,4624,,CORP\lwoods,User,CORP,lwoods,lwoods,CORP,172.26.29.235,56620,3,Negotiate,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:41:03Z,SVR-WEB-01,4625,,CORP\lwoods,User,CORP,lwoods,lwoods,CORP,10.148.229.80,57839,5,NtLmSsp,Unknown user name or bad password.,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:41:03Z,WS-HR-03,4634,,CORP\bsato,User,CORP,bsato,bsato,CORP,,,2,Negotiate,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:41:20Z,WS-MKT-02,4672,,CORP\jharris,Admin,CORP,jharris,jharris,CORP,,,,,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:41:23Z,WS-DEV-02,4688,,CORP\ehernandez,User,CORP,ehernandez,ehernandez,CORP,,,,,,C:\Windows\System32\services.exe,C:\Windows\System32\services.exe,C:\Windows\System32\winlogon.exe,"""C:\Windows\System32\services.exe""",,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:41:26Z,WS-OPS-01,4625,,CORP\tnguyen,User,CORP,tnguyen,tnguyen,CORP,10.36.170.37,62302,3,Kerberos,Unknown user name or bad password.,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:41:27Z,WS-OPS-02,4688,,CORP\kpatel,User,CORP,kpatel,kpatel,CORP,,,,,,C:\Windows\System32\wininit.exe,C:\Windows\System32\wininit.exe,C:\Windows\System32\wininit.exe,"""C:\Windows\System32\wininit.exe""",,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:41:47Z,WS-MKT-02,4672,,CORP\jharris,Admin,CORP,jharris,jharris,CORP,,,,,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:42:05Z,SVR-WEB-01,4672,,CORP\mwhite,Admin,CORP,mwhite,mwhite,CORP,,,,,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:42:12Z,WS-MKT-02,4624,,CORP\agarcia,User,CORP,agarcia,agarcia,CORP,172.17.112.85,64581,7,User32,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:42:13Z,SVR-DC-01,4624,,CORP\ehernandez,User,CORP,ehernandez,ehernandez,CORP,10.126.127.77,55493,2,NtLmSsp,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:42:24Z,WS-DEV-02,4624,,CORP\kpatel,User,CORP,kpatel,kpatel,CORP,172.23.194.137,56447,3,Seclogo,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:42:37Z,WS-DEV-02,4625,,CORP\olopez,User,CORP,olopez,olopez,CORP,10.47.133.21,50212,5,Negotiate,Unknown user name or bad password.,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:42:50Z,WS-OPS-02,4624,,CORP\dkim,User,CORP,dkim,dkim,CORP,10.137.222.155,52153,5,NtLmSsp,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:42:50Z,WS-MKT-01,4688,,CORP\jharris,User,CORP,jharris,jharris,CORP,,,,,,C:\Windows\System32\OneDrive.exe,C:\Windows\System32\OneDrive.exe,C:\Windows\System32\Teams.exe,"""C:\Windows\System32\OneDrive.exe""",,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:43:09Z,WS-IT-02,4688,,CORP\bsato,User,CORP,bsato,bsato,CORP,,,,,,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe,C:\Windows\System32\taskmgr.exe,"""C:\Windows\System32\svchost.exe""",,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:43:16Z,LAP-EXEC-01,4624,,CORP\dkim,User,CORP,dkim,dkim,CORP,10.69.246.92,60032,3,Kerberos,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:43:21Z,LAP-SALES-03,4624,,CORP\mwhite,User,CORP,mwhite,mwhite,CORP,10.73.158.117,57065,3,Kerberos,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:43:39Z,LAP-EXEC-01,4634,,CORP\bsato,User,CORP,bsato,bsato,CORP,,,3,Kerberos,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:43:46Z,LAP-SALES-03,4688,,CORP\agarcia,User,CORP,agarcia,agarcia,CORP,,,,,,C:\Windows\System32\WINWORD.EXE,C:\Windows\System32\WINWORD.EXE,C:\Windows\System32\msiexec.exe,"""C:\Windows\System32\WINWORD.EXE""",,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:43:50Z,WS-HR-03,4624,,CORP\sthompson,User,CORP,sthompson,sthompson,CORP,10.235.171.76,52944,5,Negotiate,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:43:53Z,WS-IT-02,4624,,CORP\sthompson,User,CORP,sthompson,sthompson,CORP,10.109.177.241,59380,7,User32,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:43:55Z,LAP-EXEC-01,4624,,CORP\sthompson,User,CORP,sthompson,sthompson,CORP,10.249.160.250,58724,5,NtLmSsp,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:43:57Z,WS-MKT-02,4624,,CORP\kpatel,User,CORP,kpatel,kpatel,CORP,10.133.156.147,60645,11,NtLmSsp,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:44:22Z,WS-MKT-01,4624,,CORP\rmorales,User,CORP,rmorales,rmorales,CORP,10.98.252.99,59584,3,NtLmSsp,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:44:30Z,SVR-DC-01,4624,,CORP\agarcia,User,CORP,agarcia,agarcia,CORP,10.204.222.14,54380,3,Kerberos,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:44:32Z,SVR-DC-01,4624,,CORP\lwoods,User,CORP,lwoods,lwoods,CORP,10.110.165.109,62700,2,User32,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:44:49Z,WS-OPS-02,4624,,CORP\kpatel,User,CORP,kpatel,kpatel,CORP,10.149.60.40,52575,3,Kerberos,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:45:01Z,LAP-SALES-03,4624,,CORP\mwhite,User,CORP,mwhite,mwhite,CORP,10.27.241.158,53750,3,NtLmSsp,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:45:02Z,WS-MKT-01,4624,,CORP\agarcia,User,CORP,agarcia,agarcia,CORP,10.237.156.80,50672,3,Kerberos,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:45:03Z,SVR-DC-01,4624,,CORP\SVR-DC-01$,Machine,CORP,SVR-DC-01$,SVR-DC-01$,CORP,127.0.0.1,58418,5,,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:45:12Z,WS-OPS-01,4634,,CORP\agarcia,User,CORP,agarcia,agarcia,CORP,,,5,NtLmSsp,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:45:16Z,WS-DEV-02,4624,,CORP\rmorales,User,CORP,rmorales,rmorales,CORP,10.144.182.215,53663,7,NtLmSsp,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:45:29Z,WS-FINANCE-01,4624,,CORP\rmorales,User,CORP,rmorales,rmorales,CORP,10.125.6.37,58669,3,User32,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:45:37Z,WS-HR-03,4624,,CORP\dkim,User,CORP,dkim,dkim,CORP,172.31.236.16,53948,11,Kerberos,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:45:40Z,SVR-WEB-01,4624,,CORP\lwoods,User,CORP,lwoods,lwoods,CORP,172.27.254.7,59434,2,Kerberos,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:45:47Z,LAP-EXEC-01,4688,,CORP\tnguyen,User,CORP,tnguyen,tnguyen,CORP,,,,,,C:\Windows\System32\SearchHost.exe,C:\Windows\System32\SearchHost.exe,C:\Windows\System32\SearchHost.exe,"""C:\Windows\System32\SearchHost.exe""",,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:45:57Z,WS-MKT-01,4624,,CORP\rmorales,User,CORP,rmorales,rmorales,CORP,10.182.106.250,52219,5,User32,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:46:03Z,SVR-DC-01,4624,,CORP\sthompson,User,CORP,sthompson,sthompson,CORP,10.164.166.140,65016,2,User32,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:46:13Z,SVR-WEB-01,4672,,CORP\agarcia,Admin,CORP,agarcia,agarcia,CORP,,,,,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:46:22Z,LAP-SALES-03,4624,,CORP\sthompson,User,CORP,sthompson,sthompson,CORP,10.229.119.139,63565,5,Kerberos,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:46:41Z,WS-DEV-02,4634,,CORP\kpatel,User,CORP,kpatel,kpatel,CORP,,,5,NtLmSsp,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:46:58Z,WS-OPS-02,4624,,CORP\agarcia,User,CORP,agarcia,agarcia,CORP,10.47.146.70,52787,3,Negotiate,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:47:00Z,LAP-SALES-03,4624,,CORP\jharris,User,CORP,jharris,jharris,CORP,10.17.164.3,55172,3,Kerberos,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:47:10Z,SVR-WEB-01,4688,,CORP\bsato,User,CORP,bsato,bsato,CORP,,,,,,C:\Windows\System32\code.exe,C:\Windows\System32\code.exe,C:\Windows\System32\Teams.exe,"""C:\Windows\System32\code.exe""",,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:47:30Z,WS-MKT-02,4624,,CORP\sthompson,User,CORP,sthompson,sthompson,CORP,10.193.23.41,56600,5,NtLmSsp,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:47:34Z,SVR-WEB-01,4688,,CORP\bsato,User,CORP,bsato,bsato,CORP,,,,,,C:\Windows\System32\firefox.exe,C:\Windows\System32\firefox.exe,C:\Windows\System32\svchost.exe,"""C:\Windows\System32\firefox.exe""",,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:48:14Z,SVR-WEB-01,4634,,CORP\kpatel,User,CORP,kpatel,kpatel,CORP,,,3,User32,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:48:19Z,WS-OPS-02,4688,,CORP\kpatel,User,CORP,kpatel,kpatel,CORP,,,,,,C:\Windows\System32\csrss.exe,C:\Windows\System32\csrss.exe,C:\Windows\System32\EXCEL.EXE,"""C:\Windows\System32\csrss.exe""",,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:48:47Z,WS-IT-01,4634,,CORP\kpatel,User,CORP,kpatel,kpatel,CORP,,,3,Kerberos,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:49:14Z,LAP-EXEC-01,4625,,CORP\dkim,User,CORP,dkim,dkim,CORP,172.18.178.154,55511,3,NtLmSsp,Account currently disabled.,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:49:15Z,WS-OPS-02,4634,,CORP\ehernandez,User,CORP,ehernandez,ehernandez,CORP,,,5,NtLmSsp,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:49:22Z,LAP-SALES-03,4624,,CORP\jharris,User,CORP,jharris,jharris,CORP,10.169.218.84,52850,5,Kerberos,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:49:31Z,WS-DEV-02,4688,,CORP\agarcia,User,CORP,agarcia,agarcia,CORP,,,,,,C:\Windows\System32\OUTLOOK.EXE,C:\Windows\System32\OUTLOOK.EXE,C:\Windows\System32\services.exe,"""C:\Windows\System32\OUTLOOK.EXE""",,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:49:38Z,WS-OPS-02,4688,,CORP\kpatel,User,CORP,kpatel,kpatel,CORP,,,,,,C:\Windows\System32\msedge.exe,C:\Windows\System32\msedge.exe,C:\Windows\System32\OUTLOOK.EXE,"""C:\Windows\System32\msedge.exe""",,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:49:48Z,WS-OPS-01,4688,,CORP\jharris,User,CORP,jharris,jharris,CORP,,,,,,C:\Windows\System32\services.exe,C:\Windows\System32\services.exe,C:\Windows\System32\services.exe,"""C:\Windows\System32\services.exe""",,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:49:53Z,WS-IT-01,4624,,CORP\lwoods,User,CORP,lwoods,lwoods,CORP,192.168.90.230,52849,5,Negotiate,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:50:01Z,WS-IT-02,4688,,CORP\kpatel,User,CORP,kpatel,kpatel,CORP,,,,,,C:\Windows\System32\firefox.exe,C:\Windows\System32\firefox.exe,C:\Windows\System32\svchost.exe,"""C:\Windows\System32\firefox.exe""",,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:50:03Z,SVR-DC-01,4688,,CORP\jharris,User,CORP,jharris,jharris,CORP,,,,,,C:\Windows\System32\OUTLOOK.EXE,C:\Windows\System32\OUTLOOK.EXE,C:\Windows\System32\winlogon.exe,"""C:\Windows\System32\OUTLOOK.EXE""",,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:50:38Z,WS-MKT-01,4624,,CORP\agarcia,User,CORP,agarcia,agarcia,CORP,172.31.194.48,61008,7,NtLmSsp,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:50:45Z,SVR-WEB-01,4624,,CORP\dkim,User,CORP,dkim,dkim,CORP,172.26.253.98,59235,11,NtLmSsp,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:51:07Z,WS-HR-03,4624,,CORP\kpatel,User,CORP,kpatel,kpatel,CORP,10.135.47.28,49185,3,Kerberos,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:51:36Z,WS-IT-01,4688,,CORP\jharris,User,CORP,jharris,jharris,CORP,,,,,,C:\Windows\System32\firefox.exe,C:\Windows\System32\firefox.exe,C:\Windows\System32\EXCEL.EXE,"""C:\Windows\System32\firefox.exe""",,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:51:39Z,WS-MKT-02,4688,,CORP\agarcia,User,CORP,agarcia,agarcia,CORP,,,,,,C:\Windows\System32\lsass.exe,C:\Windows\System32\lsass.exe,C:\Windows\System32\code.exe,"""C:\Windows\System32\lsass.exe""",,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:51:43Z,WS-HR-03,4625,,CORP\kpatel,User,CORP,kpatel,kpatel,CORP,10.67.71.69,65100,3,Kerberos,Unknown user name or bad password.,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:51:50Z,WS-MKT-01,4624,,CORP\kpatel,User,CORP,kpatel,kpatel,CORP,10.68.220.240,52727,3,Kerberos,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:52:01Z,WS-MKT-01,4625,,CORP\kpatel,User,CORP,kpatel,kpatel,CORP,10.0.229.19,50752,3,Negotiate,Unknown user name or bad password.,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:52:08Z,WS-MKT-01,4625,,CORP\dkim,User,CORP,dkim,dkim,CORP,10.196.225.68,64035,3,Kerberos,Unknown user name or bad password.,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:52:19Z,WS-FINANCE-01,4634,,CORP\kpatel,User,CORP,kpatel,kpatel,CORP,,,11,Negotiate,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:52:29Z,WS-MKT-02,4688,,CORP\jharris,User,CORP,jharris,jharris,CORP,,,,,,C:\Windows\System32\winlogon.exe,C:\Windows\System32\winlogon.exe,C:\Windows\System32\code.exe,"""C:\Windows\System32\winlogon.exe""",,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
